time,open,Percent change in price (close/open),close,BTC Dominance Open,Percent change in dominance (close/open),BTC Dominance Close,Volume,RSI (relative strength index),HV (historical volatility)
2020-11-22T19:00:00-05:00,18413.88,-0.2492%,18368,64.64407361,-3.5267%,62.36427407,82961.50609,78.0304322,48.93162197
2020-11-23T19:00:00-05:00,18368.01,4.3118%,19160.01,62.32635171,0.1908%,62.44525215,113581.5092,81.580448,48.360762
2020-11-24T19:00:00-05:00,19160,-2.3011%,18719.11,62.28209856,1.3330%,63.11232532,93266.57689,74.3754707,52.12090269
2020-11-25T19:00:00-05:00,18718.83,-8.3839%,17149.47,63.08011863,0.2664%,63.24813387,181005.2467,55.56199606,75.09285043
2020-11-26T19:00:00-05:00,17149.47,-0.0580%,17139.52,63.2247022,-0.3244%,63.01960025,85297.02479,55.46621591,67.26580293
2020-11-27T19:00:00-05:00,17139.53,3.3859%,17719.85,63.01502825,-0.3681%,62.78305221,64910.69997,59.81708262,70.32619461
2020-11-28T19:00:00-05:00,17719.84,2.6250%,18184.99,62.76514339,-0.0067%,62.76096645,55329.0163,62.94215241,71.92987504
2020-11-29T19:00:00-05:00,18185,8.3083%,19695.87,62.74563553,0.8393%,63.2722837,115463.4669,70.86762424,81.29433229
2020-11-30T19:00:00-05:00,19695.87,-4.7264%,18764.96,63.27235254,0.1703%,63.38008345,127698.7627,62.06070441,87.00041311
2020-12-01T19:00:00-05:00,18764.96,2.3402%,19204.09,63.35492709,-0.0953%,63.29452332,75911.01348,64.31363874,87.24494362
2020-12-02T19:00:00-05:00,19204.08,1.1342%,19421.9,63.29065296,-0.1251%,63.21147866,66689.39128,65.41079684,87.21535725
2020-12-03T19:00:00-05:00,19422.34,-3.9739%,18650.52,63.18271192,1.2021%,63.94223295,71283.6682,58.54583403,87.42218707
2020-12-04T19:00:00-05:00,18650.51,2.6656%,19147.66,63.94773387,-0.6289%,63.54556493,42922.74857,61.36042993,87.77938358
2020-12-05T19:00:00-05:00,19147.66,1.1058%,19359.4,63.53502066,0.0702%,63.57960474,37043.09186,62.52742831,66.57561915
2020-12-06T19:00:00-05:00,19358.67,-0.9906%,19166.9,63.57710159,0.0459%,63.60628901,41372.29629,60.73159846,67.44402041
2020-12-07T19:00:00-05:00,19166.9,-4.3971%,18324.11,63.54721335,0.4875%,63.85698005,61626.94761,53.48844161,72.78184231
2020-12-08T19:00:00-05:00,18324.11,1.1852%,18541.28,63.8278453,-0.5479%,63.47815152,79585.5538,54.97848337,71.62477482
2020-12-09T19:00:00-05:00,18541.29,-1.5461%,18254.63,63.55092154,0.2274%,63.69541699,52890.67509,52.58391488,51.92907851
2020-12-10T19:00:00-05:00,18254.81,-1.1957%,18036.53,63.69151672,0.5233%,64.02482066,72610.72426,50.77196218,45.24662271
2020-12-11T19:00:00-05:00,18036.53,4.2811%,18808.69,64.01516965,0.6661%,64.44154766,49519.97843,56.48851436,50.34651843
2020-12-12T19:00:00-05:00,18808.69,1.9475%,19174.99,64.4696187,-0.3912%,64.21741938,56560.82174,58.92526303,51.32208596
2020-12-13T19:00:00-05:00,19174.99,0.5119%,19273.14,64.19288301,0.3641%,64.42657902,47257.20129,59.57848012,44.83958248
2020-12-14T19:00:00-05:00,19273.69,0.7925%,19426.43,64.42414071,0.4282%,64.70001569,61834.36601,60.63150766,42.57509378
2020-12-15T19:00:00-05:00,19426.43,9.8273%,21335.52,64.71257439,0.5789%,65.08722336,114306.3356,70.82521251,68.10687512
2020-12-16T19:00:00-05:00,21335.52,6.8507%,22797.16,65.05393025,2.1267%,66.43741525,184882.4767,75.957993,73.83370119
2020-12-17T19:00:00-05:00,22797.15,1.3609%,23107.39,66.45043244,-0.0915%,66.38963301,79646.13432,76.88743273,62.56751932
2020-12-18T19:00:00-05:00,23107.39,3.0909%,23821.61,66.37987759,0.7740%,66.8936694,86045.06468,78.90896766,62.23845936
2020-12-19T19:00:00-05:00,23821.6,-1.5368%,23455.52,66.8783078,0.1641%,66.98807547,76690.14569,75.27465428,62.21617952
2020-12-20T19:00:00-05:00,23455.54,-3.1371%,22719.71,66.99953894,0.4922%,67.3293007,87175.18843,68.4506957,67.36360461
2020-12-21T19:00:00-05:00,22719.88,4.8016%,23810.79,67.33180114,1.0699%,68.05215101,87033.12616,72.44036313,67.93073789
2020-12-22T19:00:00-05:00,23810.79,-2.4276%,23232.76,67.98879327,3.0787%,70.08194381,119047.2597,67.56562621,73.37653471
2020-12-23T19:00:00-05:00,23232.39,2.1384%,23729.2,70.07798597,-1.5156%,69.01591903,69013.83425,69.46606717,72.82615499
2020-12-24T19:00:00-05:00,23728.99,4.1446%,24712.47,69.01586239,0.7951%,69.56458588,79519.94357,72.85823725,73.12502503
2020-12-25T19:00:00-05:00,24712.47,7.2066%,26493.39,69.56275985,1.8913%,70.87841008,97806.51339,77.69224227,65.65465215
2020-12-26T19:00:00-05:00,26493.4,-0.7992%,26281.66,70.86218496,-0.9265%,70.20566955,148455.5862,75.96012463,60.8618816
2020-12-27T19:00:00-05:00,26281.54,3.0359%,27079.41,70.17808514,-0.4032%,69.8951443,79721.7425,77.95442369,61.51350882
2020-12-28T19:00:00-05:00,27079.42,1.1285%,27385,69.87469882,0.4252%,70.1718363,69411.59261,78.68391891,60.83349744
2020-12-29T19:00:00-05:00,27385,5.4429%,28875.54,70.18218091,1.3572%,71.13468685,95356.05783,81.84035824,61.40263635
2020-12-30T19:00:00-05:00,28875.55,0.1665%,28923.63,71.11876624,-0.1944%,70.98053083,75508.50515,81.93331147,53.38994814
2020-12-31T19:00:00-05:00,28923.63,1.4108%,29331.69,70.93415437,0.5841%,71.34845528,54182.92501,82.74061426,51.56870872
2021-01-01T19:00:00-05:00,29331.7,9.7050%,32178.33,71.35349269,1.6903%,72.55956979,129993.8734,87.07839477,57.3139466
2021-01-02T19:00:00-05:00,32176.45,2.5596%,33000.05,72.52763552,-3.0049%,70.34824242,120957.5668,88.01479937,57.0644758
2021-01-03T19:00:00-05:00,33000.05,-3.0647%,31988.71,70.25685542,-1.9413%,68.89298681,140899.8857,80.30168552,67.43424582
2021-01-04T19:00:00-05:00,31989.75,6.1263%,33949.53,68.92480825,0.4979%,69.2680094,116049.997,83.34853923,65.25502399
2021-01-05T19:00:00-05:00,33949.53,8.3059%,36769.36,69.25629197,-0.2590%,69.07692889,127139.2013,86.56650511,68.4642341
2021-01-06T19:00:00-05:00,36769.36,7.2422%,39432.28,68.99320372,1.8225%,70.25057764,132825.7004,88.77304147,71.45625474
2021-01-07T19:00:00-05:00,39432.48,2.9172%,40582.81,70.20514562,1.0371%,70.93324021,139789.9575,89.57016227,69.78226503
2021-01-08T19:00:00-05:00,40586.96,-1.2288%,40088.22,70.90638754,-2.0418%,69.45860619,75785.97968,86.71972188,74.95115914
2021-01-09T19:00:00-05:00,40088.22,-4.8348%,38150.02,69.3821863,-0.9607%,68.71561022,118209.5445,76.45197293,87.43013283
2021-01-10T19:00:00-05:00,38150.02,-7.1967%,35404.47,68.72125224,1.3841%,69.67243447,249131.5399,64.75562415,105.4230635
2021-01-11T19:00:00-05:00,35410.37,-3.8382%,34051.24,69.69099186,-0.7451%,69.17170292,133948.152,59.89202729,98.55194052
2021-01-12T19:00:00-05:00,34049.15,9.7572%,37371.38,69.17462767,0.5167%,69.53204889,124477.9149,66.53344184,110.417039
2021-01-13T19:00:00-05:00,37371.38,4.7446%,39144.5,69.49776604,-0.3289%,69.26919065,102950.3894,69.44348919,108.1659916
2021-01-14T19:00:00-05:00,39145.21,-6.1387%,36742.22,69.25921359,-0.9288%,68.61593053,118300.9209,61.62510739,114.5929154
2021-01-15T19:00:00-05:00,36737.43,-2.0210%,35994.98,68.62553841,-2.1589%,67.14400697,86348.43151,59.38542528,105.7045099
2021-01-16T19:00:00-05:00,35994.98,-0.4622%,35828.61,67.14438293,-0.4969%,66.81075289,80157.72738,58.87239853,95.27935788
2021-01-17T19:00:00-05:00,35824.99,2.2506%,36631.27,66.83324322,0.1512%,66.93428062,70698.11875,60.63911276,94.38021163
2021-01-18T19:00:00-05:00,36622.46,-1.9960%,35891.49,66.86546944,-1.5612%,65.82159779,79611.30777,58.15936104,94.55887447
2021-01-19T19:00:00-05:00,35901.94,-1.2080%,35468.23,65.788136,-0.8365%,65.23782912,89368.42292,56.72995015,91.37172837
2021-01-20T19:00:00-05:00,35468.23,-13.0204%,30850.13,65.22539434,0.6065%,65.62097845,135004.0767,44.01808234,113.6538037
2021-01-21T19:00:00-05:00,30851.99,6.7846%,32945.17,65.62504245,-0.4500%,65.32969933,142971.684,49.54192516,120.7923127
2021-01-22T19:00:00-05:00,32950,-2.6464%,32078,65.30878717,-1.3952%,64.3975828,64595.28768,47.45469963,104.3039016
2021-01-23T19:00:00-05:00,32078,0.5671%,32259.9,64.3768746,-2.0562%,63.05316224,57978.03797,47.95006973,97.94090305
2021-01-24T19:00:00-05:00,32259.45,-0.0163%,32254.2,63.03539261,1.3682%,63.89781865,88499.22692,47.93481959,94.20510765
2021-01-25T19:00:00-05:00,32254.19,0.6622%,32467.77,63.91061826,-0.5378%,63.56690392,84972.20691,48.59451602,94.69783038
2021-01-26T19:00:00-05:00,32464.01,-6.4621%,30366.15,63.54576118,0.3167%,63.74703441,95911.96171,42.84191494,99.91923078
2021-01-27T19:00:00-05:00,30362.19,9.8895%,33364.86,63.72508813,0.6084%,64.11278243,92621.14562,51.63897321,117.1417185
2021-01-28T19:00:00-05:00,33368.18,2.6493%,34252.2,64.09563621,-0.0839%,64.04189201,231827.0056,53.89997663,118.5763317
2021-01-29T19:00:00-05:00,34246.28,0.0485%,34262.88,63.97179501,-0.9061%,63.39215401,84889.68134,53.92789626,118.5122558
2021-01-30T19:00:00-05:00,34262.89,-3.4145%,33092.98,63.36850845,-0.4396%,63.08996489,68742.28038,50.3319406,85.12891519
2021-01-31T19:00:00-05:00,33092.97,1.3096%,33526.37,63.06660924,-0.4776%,62.76538353,82718.27688,51.6189767,76.82210733
2021-02-01T19:00:00-05:00,33517.09,5.8154%,35466.24,62.27018097,0.8974%,62.8289638,78056.65988,56.99114753,80.24917998
2021-02-02T19:00:00-05:00,35472.71,6.0502%,37618.87,62.83399516,2.3537%,64.3128989,80784.33366,62.02964318,84.86184476
2021-02-03T19:00:00-05:00,37620.26,-1.8171%,36936.66,62.33962835,-0.3218%,62.1390365,92077.456,59.64485719,86.68976893
2021-02-04T19:00:00-05:00,36936.65,3.6646%,38290.24,62.05353347,-1.3946%,61.18813794,66681.33428,62.70831997,87.46221159
2021-02-05T19:00:00-05:00,38289.32,2.3443%,39186.94,61.1486038,1.2730%,61.92705515,98757.31118,64.62419835,69.49865358
2021-02-06T19:00:00-05:00,39181.01,-0.9834%,38795.69,61.88400495,0.0632%,61.92314098,84363.67976,63.10090537,56.33174581
2021-02-07T19:00:00-05:00,38795.69,19.5361%,46374.87,61.90910731,3.7875%,64.25391313,138589.6887,75.26449214,109.6528198
2021-02-08T19:00:00-05:00,46374.86,0.0982%,46420.42,64.18503328,-1.3727%,63.30398664,115499.8617,75.31715349,109.5865927
2021-02-09T19:00:00-05:00,46420.42,-3.4744%,44807.58,63.08806243,-2.3384%,61.61282329,97154.1822,69.66187557,109.721702
2021-02-10T19:00:00-05:00,44807.58,7.0567%,47969.51,61.58718916,1.2657%,62.36670166,89561.08145,73.81321204,111.0962003
2021-02-11T19:00:00-05:00,47968.66,-1.4198%,47287.6,62.34609073,-2.4008%,60.84925993,85870.0357,71.5396566,113.6924643
2021-02-12T19:00:00-05:00,47298.15,-0.3054%,47153.69,60.7710049,-0.6395%,60.38239835,63768.0974,71.07666923,113.2224344
2021-02-13T19:00:00-05:00,47156.78,3.0134%,48577.79,60.40215638,2.2162%,61.74080653,73735.47553,73.07252899,110.1972164
2021-02-14T19:00:00-05:00,48580.47,-1.3779%,47911.1,61.70907113,0.0686%,61.75142573,79398.15678,70.61583012,112.4541653
2021-02-15T19:00:00-05:00,47911.1,2.5513%,49133.45,61.73857924,0.8577%,62.26810573,88813.2663,72.4450019,112.4651349
2021-02-16T19:00:00-05:00,49133.45,6.0779%,52119.71,62.24556223,0.5342%,62.57807443,85743.63782,76.32282254,112.1089571
2021-02-17T19:00:00-05:00,52117.67,-1.0842%,51552.6,62.49197744,-1.6507%,61.46042762,60758.04695,74.18760057,61.33210608
2021-02-18T19:00:00-05:00,51552.61,8.4446%,55906,61.46055324,0.7883%,61.94503228,79659.77802,79.03609354,72.85057608
2021-02-19T19:00:00-05:00,55906,-0.1159%,55841.19,61.88534661,0.8564%,62.41530575,80948.20531,78.79879444,65.91165926
2021-02-20T19:00:00-05:00,55841.19,2.8069%,57408.57,62.40678377,-0.0107%,62.4001047,58166.70851,80.33641867,59.31242849
2021-02-21T19:00:00-05:00,57412.35,-5.7909%,54087.67,62.377698,-0.1503%,62.28395399,134019.4349,68.9296663,72.51169122
2021-02-22T19:00:00-05:00,54087.67,-9.6079%,48891,62.27989148,0.5410%,62.61683801,169375.0251,55.62080644,97.93083566
2021-02-23T19:00:00-05:00,48891,1.6060%,49676.2,62.59606122,-0.6393%,62.19587706,91881.20925,56.97262789,96.89942136
2021-02-24T19:00:00-05:00,49676.21,-5.2389%,47073.73,62.14304548,0.4632%,62.43090076,83310.67312,51.38570856,101.8999058
2021-02-25T19:00:00-05:00,47073.73,-1.6928%,46276.87,62.42067315,-0.3708%,62.1892123,109423.2007,49.77614408,100.6912019
2021-02-26T19:00:00-05:00,46276.88,-0.3683%,46106.43,62.08625758,-0.9758%,61.48043206,66060.83429,49.41957864,91.95325296
2021-02-27T19:00:00-05:00,46103.67,-2.0996%,45135.66,61.4792388,0.4005%,61.72547201,83055.36904,47.33953939,92.08998645
2021-02-28T19:00:00-05:00,45134.11,9.8660%,49587.03,61.65369893,0.4168%,61.9106866,85086.11165,56.40122189,97.11137861
2021-03-01T19:00:00-05:00,49595.76,-2.3290%,48440.65,61.88751801,0.0932%,61.94522064,64221.06214,53.8320978,97.04193896
2021-03-02T19:00:00-05:00,48436.61,3.9490%,50349.37,61.89267142,0.1807%,62.00449189,81035.91371,57.31818135,98.95458925
2021-03-03T19:00:00-05:00,50349.37,-3.9231%,48374.09,61.97797721,-0.7908%,61.48783988,82649.71683,52.86909672,96.19817004
2021-03-04T19:00:00-05:00,48374.09,0.7806%,48751.71,61.22397751,0.5890%,61.5845573,78192.49637,53.61042348,77.50145806
2021-03-05T19:00:00-05:00,48746.81,0.2777%,48882.2,61.57309806,-0.9257%,61.00311284,44399.23424,53.8803817,76.85863971
2021-03-06T19:00:00-05:00,48882.2,4.2747%,50971.75,61.00706233,0.1611%,61.1053173,55235.02803,58.08657747,72.58328798
2021-03-07T19:00:00-05:00,50959.11,2.7788%,52375.17,61.08997096,-0.2472%,60.93893366,66987.35966,60.68035623,71.43459292
2021-03-08T19:00:00-05:00,52375.18,4.7910%,54884.5,60.8496725,-0.0595%,60.81346051,71656.73708,64.86686074,73.13019737
2021-03-09T19:00:00-05:00,54874.67,1.7803%,55851.59,60.77256343,1.9923%,61.98334335,84749.23894,66.35372976,68.89379654
2021-03-10T19:00:00-05:00,55851.59,3.4405%,57773.16,61.97465763,0.5924%,62.34179746,81914.81286,69.14767361,52.3372429
2021-03-11T19:00:00-05:00,57773.15,-0.9545%,57221.72,62.3035137,0.6592%,62.71423546,73405.40605,67.41753712,49.1142082
2021-03-12T19:00:00-05:00,57221.72,6.9321%,61188.39,62.70331431,0.2447%,62.85675789,83245.09135,72.70756099,55.96614299
2021-03-13T19:00:00-05:00,61188.38,-3.6283%,58968.31,62.85545387,-0.1249%,62.77693823,52601.05275,66.22668141,54.79184292
2021-03-14T20:00:00-04:00,58976.08,-5.7157%,55605.2,62.75329643,-1.3276%,61.92017105,102771.4273,57.81890134,70.98384038
2021-03-15T20:00:00-04:00,55605.2,2.3299%,56900.75,61.90426896,-0.1674%,61.80064602,77986.69436,59.92933955,70.84560969
2021-03-16T20:00:00-04:00,56900.74,3.5364%,58912.97,61.79348342,0.2230%,61.93126838,70421.62084,63.02378723,69.98110401
2021-03-17T20:00:00-04:00,58912.97,-2.1469%,57648.16,61.92686322,0.0016%,61.92784568,66580.40668,59.89290635,72.31411995
2021-03-18T20:00:00-04:00,57641,0.6749%,58030.01,61.88354165,-0.6412%,61.48675553,52392.65296,60.53040158,68.3254191
2021-03-19T20:00:00-04:00,58030.01,0.1245%,58102.28,61.46631205,0.2276%,61.60619808,44476.94178,60.65785858,67.92612948
2021-03-20T20:00:00-04:00,58100.02,-1.2882%,57351.56,61.59490811,-0.4603%,61.31137912,48564.47027,58.54300358,65.67389975
2021-03-21T20:00:00-04:00,57351.56,-5.6987%,54083.25,61.31858217,-0.6709%,60.90718065,62581.62617,50.3178252,73.6337646
2021-03-22T20:00:00-04:00,54083.25,0.4764%,54340.89,60.91282588,0.2195%,61.04654811,59789.36543,50.90341878,58.24566617
2021-03-23T20:00:00-04:00,54342.8,-3.7524%,52303.65,61.02865303,0.6339%,61.41549734,83537.46502,46.26022278,58.4468354
2021-03-24T20:00:00-04:00,52303.66,-1.9308%,51293.78,61.41253118,-0.7407%,60.9576756,87400.53454,44.1122101,50.82684087
2021-03-25T20:00:00-04:00,51293.78,7.2754%,55025.59,60.91367239,-0.1434%,60.82633914,63813.77469,52.82876899,66.23234394
2021-03-26T20:00:00-04:00,55025.59,1.4385%,55817.14,60.81255687,0.4006%,61.05615351,50105.47506,54.45149707,62.88864631
2021-03-27T20:00:00-04:00,55817.14,-0.0708%,55777.63,61.03891258,-0.0758%,60.99264911,39050.38751,54.35099168,62.04745169
2021-03-28T20:00:00-04:00,55777.65,3.3308%,57635.47,61.01056079,-0.4915%,60.71066615,67857.9374,58.25302131,65.29810776
2021-03-29T20:00:00-04:00,57635.46,1.9278%,58746.57,60.69150941,0.0607%,60.72837517,55122.44312,60.43142873,66.28436898
2021-03-30T20:00:00-04:00,58746.57,-0.0102%,58740.55,60.71110836,-0.8551%,60.1919498,60975.54267,60.41303487,65.69191122
2021-03-31T20:00:00-04:00,58739.46,-0.0324%,58720.44,60.16887882,-0.8197%,59.67569616,47390.74466,60.34695556,53.22348161
2021-04-01T20:00:00-04:00,58720.45,0.3909%,58950.01,59.66078283,-1.7926%,58.59129862,47382.41878,60.8730917,53.24597205
2021-04-02T20:00:00-04:00,58950.01,-3.2198%,57051.94,58.56666693,0.3757%,58.78667827,47409.85211,54.44130155,51.57012297
2021-04-03T20:00:00-04:00,57051.95,2.0158%,58202.01,58.62091414,-1.3130%,57.85123243,41314.08197,57.37975732,48.56979543
2021-04-04T20:00:00-04:00,58202.01,1.5944%,59129.99,57.95561838,-1.0838%,57.32748087,54258.01579,59.64169084,32.31010869
2021-04-05T20:00:00-04:00,59129.99,-1.9260%,57991.15,57.29603845,-1.6531%,56.34888371,54201.00073,55.73254752,35.2582843
2021-04-06T20:00:00-04:00,57990.03,-3.5119%,55953.45,56.33104167,1.4982%,57.17497021,71228.40566,49.48298326,41.9870672
2021-04-07T20:00:00-04:00,55953.44,3.7962%,58077.52,57.14584544,-1.0706%,56.53403256,44283.14702,55.13105222,43.31266892
2021-04-08T20:00:00-04:00,58077.52,0.1120%,58142.54,56.50165207,-0.0589%,56.46838753,40831.88491,55.29582037,41.73243323
2021-04-09T20:00:00-04:00,58142.55,2.7976%,59769.13,56.45253445,-0.5681%,56.13185042,69906.42412,59.32039433,44.85942369
2021-04-10T20:00:00-04:00,59769.13,0.3903%,60002.43,56.10485618,-0.6417%,55.74483811,41156.71539,59.87831477,44.85352176
2021-04-11T20:00:00-04:00,59998.8,-0.2313%,59860,55.7401562,-0.8977%,55.23978266,56375.03712,59.34321102,44.90882587
2021-04-12T20:00:00-04:00,59860.01,6.2061%,63575,55.18672116,0.3544%,55.38229674,82848.68875,67.50111997,50.29845309
2021-04-13T20:00:00-04:00,63575.01,-0.9681%,62959.53,55.35200781,-1.8062%,54.35223436,82616.34399,65.16812523,51.20088213
2021-04-14T20:00:00-04:00,62959.53,0.3184%,63159.98,54.32742697,-1.3454%,53.59652147,51649.70034,65.58531194,50.99563502
2021-04-15T20:00:00-04:00,63158.74,-2.8879%,61334.8,53.55563372,-1.5636%,52.71821906,91764.13988,58.69215733,53.1067726
2021-04-16T20:00:00-04:00,61334.81,-2.1654%,60006.66,52.68399864,0.4976%,52.94616592,58912.25613,54.22592568,49.64282157
2021-04-17T20:00:00-04:00,60006.67,-6.4271%,56150.01,52.92604976,-0.9145%,52.44206175,124882.1318,43.80248739,60.87132355
2021-04-18T20:00:00-04:00,56150.01,-0.9205%,55633.14,52.45203593,0.8263%,52.88545743,78229.04227,42.62006164,60.88194749
2021-04-19T20:00:00-04:00,55633.14,1.4234%,56425,52.86868606,-1.4048%,52.12598028,72744.48215,45.06666105,58.75106709
2021-04-20T20:00:00-04:00,56425,-4.6741%,53787.63,52.10750075,-0.9260%,51.62496356,66984.75691,39.08860121,62.98524158
2021-04-21T20:00:00-04:00,53787.62,-3.8980%,51690.96,51.62474705,-0.1374%,51.55380843,104199.4787,35.10218426,64.75107373
2021-04-22T20:00:00-04:00,51690.95,-1.0946%,51125.14,51.55978798,-0.3977%,51.3547286,126439.3348,34.09173482,44.33596645
2021-04-23T20:00:00-04:00,51110.56,-2.0793%,50047.84,51.35506891,1.6854%,52.22060907,55361.51257,32.19167584,43.67769934
2021-04-24T20:00:00-04:00,50047.84,-1.9603%,49066.77,52.18188316,-1.7353%,51.27638847,58255.645,30.52328691,40.53258068
2021-04-25T20:00:00-04:00,49066.76,10.0570%,54001.39,51.27789615,-0.3063%,51.12085301,86310.80212,45.75234613,80.09915212
2021-04-26T20:00:00-04:00,54001.38,1.8714%,55011.97,51.09185529,-1.3320%,50.41129432,54064.03468,48.25391782,81.74718005
2021-04-27T20:00:00-04:00,55011.97,-0.3013%,54846.22,50.38148019,-0.6674%,50.04522421,55130.45902,47.8640575,73.01219813
2021-04-28T20:00:00-04:00,54846.23,-2.3543%,53555,50.03404945,-1.3321%,49.367558,52486.01946,44.82572593,73.98635912
2021-04-29T20:00:00-04:00,53555,7.7290%,57694.27,49.2844129,1.8143%,50.17858951,68578.91005,54.74351131,86.36528654
2021-04-30T20:00:00-04:00,57697.25,0.1787%,57800.37,50.1523023,-1.6815%,49.30897311,42600.35184,54.96696402,80.33010689
2021-05-01T20:00:00-04:00,57797.35,-2.1093%,56578.21,49.29856281,-0.5949%,49.0052904,36812.87886,51.79457526,77.03031454
2021-05-02T20:00:00-04:00,56578.21,1.0449%,57169.39,48.99586838,-3.3342%,47.36225416,57649.93129,53.20156941,75.96731741
2021-05-03T20:00:00-04:00,57169.39,-6.9432%,53200.01,47.33146594,-1.1817%,46.77216316,85324.6259,43.93014182,88.40319247
2021-05-04T20:00:00-04:00,53205.05,7.9524%,57436.11,46.75186827,-1.6403%,45.98497426,77263.92344,53.28624775,95.10724547
2021-05-05T20:00:00-04:00,57436.11,-1.8149%,56393.68,45.95760795,-1.0934%,45.45509834,70181.67191,51.02965252,81.56470624
2021-05-06T20:00:00-04:00,56393.68,1.6333%,57314.75,45.76847588,0.6646%,46.07265558,74542.74783,52.92655468,81.42685061
2021-05-07T20:00:00-04:00,57315.49,2.6983%,58862.05,46.0690048,-0.6904%,45.75093934,69709.90603,56.00931022,82.25046996
2021-05-08T20:00:00-04:00,58866.53,-1.0629%,58240.84,45.7489124,-0.7886%,45.38811386,69806.11991,54.4670918,80.77448955
2021-05-09T20:00:00-04:00,58240.83,-4.1632%,55816.14,45.5224584,0.2095%,45.61781762,89586.34925,48.81693586,73.33690441
2021-05-10T20:00:00-04:00,55816.14,1.5298%,56670.02,45.61226936,-3.0079%,44.24031661,64329.54055,50.75432926,74.07389721
2021-05-11T20:00:00-04:00,56670.02,-12.4205%,49631.32,43.16596723,-0.5642%,42.92243355,99842.78984,37.9890512,105.4895045
2021-05-12T20:00:00-04:00,49537.15,0.2701%,49670.97,42.87463042,-1.3116%,42.31230237,147332.0021,38.08352228,104.8508474
2021-05-13T20:00:00-04:00,49671.92,0.3413%,49841.45,42.28785748,-3.7051%,40.72106247,80082.20431,38.51723166,98.35767002
2021-05-14T20:00:00-04:00,49844.16,-6.1816%,46762.99,40.71253955,0.6226%,40.96602079,89437.44936,33.8994819,87.33820361
2021-05-15T20:00:00-04:00,46762.99,-0.7089%,46431.5,40.93593886,-0.2925%,40.81621485,114269.8128,33.43465233,87.67849626
2021-05-16T20:00:00-04:00,46426.83,-6.2222%,43538.04,40.83251601,0.4131%,41.00120413,166657.1727,29.61717828,87.88144643
2021-05-17T20:00:00-04:00,43538.02,-1.5808%,42849.78,41.01281316,-2.4177%,40.02125689,116979.8608,28.77554562,81.46315878
2021-05-18T20:00:00-04:00,42849.78,-14.3751%,36690.09,40.02491276,11.2155%,44.51390681,354347.2432,22.58879094,106.1704135
2021-05-19T20:00:00-04:00,36671.23,10.5134%,40526.64,44.16385964,-1.8674%,43.33916004,203017.5969,32.34548729,135.1876291
2021-05-20T20:00:00-04:00,40525.39,-8.0774%,37252.01,43.30876349,2.6542%,44.45826282,202100.8883,28.98724562,134.5292209
2021-05-21T20:00:00-04:00,37263.35,0.5002%,37449.73,44.43905905,3.6549%,46.06327491,126542.2437,29.46344142,123.3612868
2021-05-22T20:00:00-04:00,37458.51,-7.4836%,34655.25,46.06105774,1.5189%,46.76066989,217136.0466,26.73471582,124.8123117
2021-05-23T20:00:00-04:00,34681.44,11.8647%,38796.29,46.51059898,-4.6863%,44.33097688,161630.894,36.16885219,150.5426736
2021-05-24T20:00:00-04:00,38810.99,-1.2529%,38324.72,44.29327339,-0.7438%,43.96382538,111996.2284,35.60656854,148.5916428
2021-05-25T20:00:00-04:00,38324.72,2.3932%,39241.91,43.90052207,-2.7481%,42.69407833,104780.7734,37.63725911,150.5905689
2021-05-26T20:00:00-04:00,39241.92,-1.8142%,38529.98,42.68075874,1.3238%,43.24575443,86547.15879,36.67057936,147.569501
2021-05-27T20:00:00-04:00,38529.99,-7.4397%,35663.49,43.28295521,1.1614%,43.78562848,135377.6297,32.9958773,152.2517568
2021-05-28T20:00:00-04:00,35661.79,-2.9629%,34605.15,43.77590701,1.2533%,44.32456945,112663.0927,31.73156232,125.800859
2021-05-29T20:00:00-04:00,34605.15,2.9941%,35641.27,44.30664035,-0.7885%,43.95730234,73535.38697,34.38241371,109.7999071
2021-05-30T20:00:00-04:00,35641.26,4.5244%,37253.81,43.95350857,-2.6231%,42.80057921,94160.73529,38.39189673,103.8362823
2021-05-31T20:00:00-04:00,37253.82,-1.5052%,36693.09,42.81151199,-0.3590%,42.65782943,81234.66377,37.533076,104.1176709
2021-06-01T20:00:00-04:00,36694.85,2.3813%,37568.68,42.61603634,-0.7927%,42.27822023,67587.3725,39.79779728,92.87476501
2021-06-02T20:00:00-04:00,37568.68,4.4668%,39246.79,42.33428913,-0.0512%,42.31259613,75889.10601,43.98903247,70.03770682
2021-06-03T20:00:00-04:00,39246.78,-6.1605%,36829,42.3235785,0.0520%,42.34558798,91317.79925,39.70050215,79.20468314
2021-06-04T20:00:00-04:00,36829.15,-3.5731%,35513.2,42.35505351,-0.7774%,42.02577977,70459.62149,37.55472485,79.03379498
2021-06-05T20:00:00-04:00,35516.07,0.7891%,35796.31,42.02784745,-0.7013%,41.73311272,47650.20664,38.32710832,79.45544074
2021-06-06T20:00:00-04:00,35796.31,-6.2675%,33552.79,41.62934695,0.0297%,41.64172961,77574.95257,34.66764692,75.64779401
2021-06-07T20:00:00-04:00,33556.96,-0.5249%,33380.81,41.59585249,0.5590%,41.8283717,123251.189,34.39652888,74.09099001
2021-06-08T20:00:00-04:00,33380.8,12.0047%,37388.05,41.83139625,4.0521%,43.52644736,136607.5975,45.15857556,99.1304613
